File Name, Sol, Camera, Spherules
1063mr0046610040104754c00_drcx.tif, 1063, mr, No 
1063mr0046610050104755c00_drcx.tif, 1063, mr, No 
1063mr0046610060104756c00_drcx.tif, 1063, mr, No 
1063mr0046610070104757c00_drcx.tif, 1063, mr, No 
1063mr0046610080104758c00_drcx.tif, 1063, mr, No 
1063mr0046610090104759c00_drcx.tif, 1063, mr, No 
1063mr0046610100104760c00_drcx.tif, 1063, mr, No 
1063mr0046610110104761c00_drcx.tif, 1063, mr, No 
1063mr0046610120104762c00_drcx.tif, 1063, mr, No 
1063mr0046610130104763c00_drcx.tif, 1063, mr, No 
1063mr0046610140104764c00_drcx.tif, 1063, mr, No 
1063mr0046610150104765c00_drcx.tif, 1063, mr, No 
1063mr0046610160104766c00_drcx.tif, 1063, mr, No 
1063mr0046610170104767c00_drcx.tif, 1063, mr, No 
1063mr0046610180104768c00_drcx.tif, 1063, mr, No 
1063mr0046610190104769c00_drcx.tif, 1063, mr, No 
1063mr0046610200104770c00_drcx.tif, 1063, mr, No 
1063mr0046610210104771c00_drcx.tif, 1063, mr, No 
1063mr0046610220104772c00_drcx.tif, 1063, mr, No 
1063mr0046610230104773c00_drcx.tif, 1063, mr, No 
1063mr0046610240104774c00_drcx.tif, 1063, mr, No 
1063mr0046610250104775c00_drcx.tif, 1063, mr, No 
1063mr0046610260104776c00_drcx.tif, 1063, mr, No 
1063mr0046610270104777c00_drcx.tif, 1063, mr, No 
1063mr0046610280104778c00_drcx.tif, 1063, mr, No 
1063mr0046610290104779c00_drcx.tif, 1063, mr, No 
1063mr0046610300104780c00_drcx.tif, 1063, mr, No 
1063mr0046610310104781c00_drcx.tif, 1063, mr, No 
1063mr0046610320104782c00_drcx.tif, 1063, mr, No 
1063mr0046610330104783c00_drcx.tif, 1063, mr, No 
1063mr0046610340104784c00_drcx.tif, 1063, mr, No 
1063mr0046610350104785c00_drcx.tif, 1063, mr, No 
1063mr0046610360104786c00_drcx.tif, 1063, mr, No 
1063mr0046610370104787c00_drcx.tif, 1063, mr, No 
1063mr0046610380104788c00_drcx.tif, 1063, mr, No 
1063mr0046610390104789c00_drcx.tif, 1063, mr, No 
1063mr0046610400104790c00_drcx.tif, 1063, mr, No 
1063mr0046610410104791c00_drcx.tif, 1063, mr, No 
1063mr0046610420104792c00_drcx.tif, 1063, mr, No 
1063mr0046610430104793c00_drcx.tif, 1063, mr, No 
1063mr0046610440104794c00_drcx.tif, 1063, mr, No 
1063mr0046610450104795c00_drcx.tif, 1063, mr, No 
1063mr0046610460104796c00_drcx.tif, 1063, mr, No 
1063mr0046610470104797c00_drcx.tif, 1063, mr, No 
1063mr0046610480104798c00_drcx.tif, 1063, mr, No 
1063mr0046610490104799c00_drcx.tif, 1063, mr, No 
1063mr0046610500104800c00_drcx.tif, 1063, mr, No 
1063mr0046610510104801c00_drcx.tif, 1063, mr, No 
1063mr0046610520104802c00_drcx.tif, 1063, mr, No 
1063mr0046610530104803c00_drcx.tif, 1063, mr, No 
1063mr0046610540104804c00_drcx.tif, 1063, mr, No 
1063mr0046610550104805c00_drcx.tif, 1063, mr, No 
1063mr0046610560104806c00_drcx.tif, 1063, mr, No 
1063mr0046610570104807c00_drcx.tif, 1063, mr, No 
1063mr0046610580104808c00_drcx.tif, 1063, mr, No 
1063mr0046610590104809c00_drcx.tif, 1063, mr, No 
1063mr0046610600104810c00_drcx.tif, 1063, mr, No 
1063mr0046610610104811c00_drcx.tif, 1063, mr, No 
1063mr0046610620104812c00_drcx.tif, 1063, mr, No 
1063mr0046610630104813c00_drcx.tif, 1063, mr, No 
1063mr0046610640104814c00_drcx.tif, 1063, mr, No 
1063mr0046610650104815c00_drcx.tif, 1063, mr, No 
1063mr0046610660104816c00_drcx.tif, 1063, mr, No 
1063mr0046610670104817c00_drcx.tif, 1063, mr, No 
1063mr0046610680104818c00_drcx.tif, 1063, mr, No 
1063mr0046610690104819c00_drcx.tif, 1063, mr, No 
1063mr0046610700104820c00_drcx.tif, 1063, mr, No 
1063mr0046610710104821c00_drcx.tif, 1063, mr, No 
1063mr0046610720104822c00_drcx.tif, 1063, mr, No 
1063mr0046610730104823c00_drcx.tif, 1063, mr, No 
1063mr0046610740104824c00_drcx.tif, 1063, mr, No 
1063mr0046610750104825c00_drcx.tif, 1063, mr, No 
1063mr0046610760104826c00_drcx.tif, 1063, mr, No 
1063mr0046610770104827c00_drcx.tif, 1063, mr, No 
1063mr0046770020104749c00_drcx.tif, 1063, mr, No 
1065mr0046830000104834c00_drcx.tif, 1065, mr, No 
1065mr0046860000104837c00_drcx.tif, 1065, mr, No 
1065mr0046870010104839c00_drcx.tif, 1065, mr, No 
1065mr0046870020104840c00_drcx.tif, 1065, mr, No 
1065mr0046870030104841c00_drcx.tif, 1065, mr, No 
1065mr0046870040104842c00_drcx.tif, 1065, mr, No 
1065mr0046870050104843c00_drcx.tif, 1065, mr, No 
1065mr0046870060104844c00_drcx.tif, 1065, mr, No 
1065mr0046870070104845c00_drcx.tif, 1065, mr, No 
1065mr0046870080104846c00_drcx.tif, 1065, mr, No 
1065mr0046870090104847c00_drcx.tif, 1065, mr, No 
1065mr0046870100104848c00_drcx.tif, 1065, mr, No 
1065mr0046870110104849c00_drcx.tif, 1065, mr, No 
1065mr0046870120104850c00_drcx.tif, 1065, mr, No 
1065mr0046870130104851c00_drcx.tif, 1065, mr, No 
1065mr0046870140104852c00_drcx.tif, 1065, mr, No 
1065mr0046870150104853c00_drcx.tif, 1065, mr, No 
1065mr0046870160104854c00_drcx.tif, 1065, mr, No 
1065mr0046870170104855c00_drcx.tif, 1065, mr, No 
1065mr0046870180104856c00_drcx.tif, 1065, mr, No 
1065mr0046870190104857c00_drcx.tif, 1065, mr, No 
1065mr0046870200104858c00_drcx.tif, 1065, mr, No 
1065mr0046870210104859c00_drcx.tif, 1065, mr, No 
1065mr0046870220104860c00_drcx.tif, 1065, mr, No 
1065mr0046870230104861c00_drcx.tif, 1065, mr, No 
1065mr0046870240104862c00_drcx.tif, 1065, mr, No 
1065mr0046870250104863c00_drcx.tif, 1065, mr, No 
1065mr0046870260104864c00_drcx.tif, 1065, mr, No 
1065mr0046870270104865c00_drcx.tif, 1065, mr, No 
1065mr0046870280104866c00_drcx.tif, 1065, mr, No 
1065mr0046870290104867c00_drcx.tif, 1065, mr, No 
1065mr0046870300104868c00_drcx.tif, 1065, mr, No 
1065mr0046870310104869c00_drcx.tif, 1065, mr, No 
1065mr0046870320104870c00_drcx.tif, 1065, mr, No 
1065mr0046870330104871c00_drcx.tif, 1065, mr, No 
1065mr0046870340104872c00_drcx.tif, 1065, mr, No 
1065mr0046870350104873c00_drcx.tif, 1065, mr, No 
1065mr0046870360104874c00_drcx.tif, 1065, mr, No 
1065mr0046870370104875c00_drcx.tif, 1065, mr, No 
1065mr0046870380104876c00_drcx.tif, 1065, mr, No 
1065mr0046870390104877c00_drcx.tif, 1065, mr, No 
1065mr0046870400104878c00_drcx.tif, 1065, mr, No 
1065mr0046870410104879c00_drcx.tif, 1065, mr, No 
1065mr0046870420104880c00_drcx.tif, 1065, mr, No 
1065mr0046870430104881c00_drcx.tif, 1065, mr, No 
1065mr0046870440104882c00_drcx.tif, 1065, mr, No 
1065mr0046870450104883c00_drcx.tif, 1065, mr, No 
1065mr0046870460104884c00_drcx.tif, 1065, mr, No 
1065mr0046870470104885c00_drcx.tif, 1065, mr, No 
1065mr0046870480104886c00_drcx.tif, 1065, mr, No 
1065mr0046870490104887c00_drcx.tif, 1065, mr, No 
1065mr0046870500104888c00_drcx.tif, 1065, mr, No 
1065mr0046870510104889c00_drcx.tif, 1065, mr, No 
1065mr0046870520104890c00_drcx.tif, 1065, mr, No 
1065mr0046870530104891c00_drcx.tif, 1065, mr, No 
1065mr0046870540104892c00_drcx.tif, 1065, mr, No 
1067mr0046930020104917c00_drcx.tif, 1067, mr, No 
1071mr0047110020600004c00_drcx.tif, 1071, mr, No 
1072mr0047140020600007c00_drcx.tif, 1072, mr, No 
1072mr0047170020600009c00_drcx.tif, 1072, mr, No 
1073mr0047190000600010c00_drcx.tif, 1073, mr, No 
1073mr0047190010600011c00_drcx.tif, 1073, mr, No 
1073mr0047190020600012c00_drcx.tif, 1073, mr, No 
1073mr0047190030600013c00_drcx.tif, 1073, mr, No 
1073mr0047190040600014c00_drcx.tif, 1073, mr, No 
1073mr0047190050600015c00_drcx.tif, 1073, mr, No 
1073mr0047190060600016c00_drcx.tif, 1073, mr, No 
1073mr0047190070600017c00_drcx.tif, 1073, mr, No 
1073mr0047190080600018c00_drcx.tif, 1073, mr, No 
1073mr0047190090600019c00_drcx.tif, 1073, mr, No 
1073mr0047190100600020c00_drcx.tif, 1073, mr, No 
1073mr0047190110600021c00_drcx.tif, 1073, mr, No 
1073mr0047190120600022c00_drcx.tif, 1073, mr, No 
1073mr0047190130600023c00_drcx.tif, 1073, mr, No 
1073mr0047190140600024c00_drcx.tif, 1073, mr, No 
1073mr0047190150600025c00_drcx.tif, 1073, mr, No 
1073mr0047190160600026c00_drcx.tif, 1073, mr, No 
1073mr0047190170600027c00_drcx.tif, 1073, mr, No 
1073mr0047190180600028c00_drcx.tif, 1073, mr, No 
1073mr0047190190600029c00_drcx.tif, 1073, mr, No 
1073mr0047190200600030c00_drcx.tif, 1073, mr, No 
1073mr0047190210600031c00_drcx.tif, 1073, mr, No 
1073mr0047190220600032c00_drcx.tif, 1073, mr, No 
1073mr0047190230600033c00_drcx.tif, 1073, mr, No 
1073mr0047190240600034c00_drcx.tif, 1073, mr, No 
1073mr0047190250600035c00_drcx.tif, 1073, mr, No 
1073mr0047190260600036c00_drcx.tif, 1073, mr, No 
1073mr0047190270600037c00_drcx.tif, 1073, mr, No 
1073mr0047190280600038c00_drcx.tif, 1073, mr, No 
1073mr0047190290600039c00_drcx.tif, 1073, mr, No 
1073mr0047190300600040c00_drcx.tif, 1073, mr, No 
1073mr0047190310600041c00_drcx.tif, 1073, mr, No 
1073mr0047190320600042c00_drcx.tif, 1073, mr, No 
1073mr0047190330600043c00_drcx.tif, 1073, mr, No 
1073mr0047190340600044c00_drcx.tif, 1073, mr, No 
1073mr0047190350600045c00_drcx.tif, 1073, mr, No 
1073mr0047190360600046c00_drcx.tif, 1073, mr, No 
1073mr0047190370600047c00_drcx.tif, 1073, mr, No 
1073mr0047200000600048c00_drcx.tif, 1073, mr, No 
1073mr0047200010600049c00_drcx.tif, 1073, mr, No 
1073mr0047200020600050c00_drcx.tif, 1073, mr, No 
1073mr0047200030600051c00_drcx.tif, 1073, mr, No 
1073mr0047200040600052c00_drcx.tif, 1073, mr, No 
1073mr0047200050600053c00_drcx.tif, 1073, mr, No 
1073mr0047200060600054c00_drcx.tif, 1073, mr, No 
1073mr0047200070600055c00_drcx.tif, 1073, mr, No 
1073mr0047200080600056c00_drcx.tif, 1073, mr, No 
1073mr0047200090600057c00_drcx.tif, 1073, mr, No 
1073mr0047200100600058c00_drcx.tif, 1073, mr, No 
1073mr0047200110600059c00_drcx.tif, 1073, mr, No 
1073mr0047200120600060c00_drcx.tif, 1073, mr, No 
1073mr0047200130600061c00_drcx.tif, 1073, mr, No 
1073mr0047200140600062c00_drcx.tif, 1073, mr, No 
1073mr0047200150600063c00_drcx.tif, 1073, mr, No 
1073mr0047200160600064c00_drcx.tif, 1073, mr, No 
1073mr0047200170600065c00_drcx.tif, 1073, mr, No 
1073mr0047200180600066c00_drcx.tif, 1073, mr, No 
1073mr0047200190600067c00_drcx.tif, 1073, mr, No 
1073mr0047200200600068c00_drcx.tif, 1073, mr, No 
1073mr0047200210600069c00_drcx.tif, 1073, mr, No 
1073mr0047200220600070c00_drcx.tif, 1073, mr, No 
1073mr0047200230600071c00_drcx.tif, 1073, mr, No 
1073mr0047200240600072c00_drcx.tif, 1073, mr, No 
1073mr0047200250600073c00_drcx.tif, 1073, mr, No 
1073mr0047200260600074c00_drcx.tif, 1073, mr, No 
1073mr0047200270600075c00_drcx.tif, 1073, mr, No 
1073mr0047200280600076c00_drcx.tif, 1073, mr, No 
1073mr0047200290600077c00_drcx.tif, 1073, mr, No 
1074mr0047230020600079c00_drcx.tif, 1074, mr, No 
1074mr0047270020600112c00_drcx.tif, 1074, mr, No 
1077mr0047390020600170c00_drcx.tif, 1077, mr, No 
1077mr0047410020600181c00_drcx.tif, 1077, mr, No 
1079mr0047470020600196c00_drcx.tif, 1079, mr, No 
1081mr0047550020600221c00_drcx.tif, 1081, mr, No 
1081mr0047560020600222c00_drcx.tif, 1081, mr, No 
1082mr0047580020600223c00_drcx.tif, 1082, mr, No 
1086mr0047720020600388c00_drcx.tif, 1086, mr, No 
1088mr0047820020600498c00_drcx.tif, 1088, mr, No 
1088mr0047830020600499c00_drcx.tif, 1088, mr, No 
1089mr0048220000600514c00_drcx.tif, 1089, mr, No 
1089mr0048280000600520c00_drcx.tif, 1089, mr, No 
1093mr0047990020600693c00_drcx.tif, 1093, mr, No 
1098mr0048590020600825c00_drcx.tif, 1098, mr, No 
1099mr0048620000600827c00_drcx.tif, 1099, mr, No 
1099mr0048620010600828c00_drcx.tif, 1099, mr, No 
1099mr0048630020600829c00_drcx.tif, 1099, mr, No 
1100mr0048750090600957c00_drcx.tif, 1100, mr, No 
1100mr0048750100600958c00_drcx.tif, 1100, mr, No 
1104mr0048910010601051c00_drcx.tif, 1104, mr, No 
1104mr0048910070601057c00_drcx.tif, 1104, mr, No 
1105mr0048980020601077c00_drcx.tif, 1105, mr, No 
1105mr0048990020601097c00_drcx.tif, 1105, mr, No 
1107mr0049220020601191c00_drcx.tif, 1107, mr, No 
1111mr0049460020601286c00_drcx.tif, 1111, mr, No 
1111mr0049470020601287c00_drcx.tif, 1111, mr, No 
1112mr0049520010601292c00_drcx.tif, 1112, mr, No 
1112mr0049520020601293c00_drcx.tif, 1112, mr, No 
1112mr0049520030601294c00_drcx.tif, 1112, mr, No 
1112mr0049520040601295c00_drcx.tif, 1112, mr, No 
1112mr0049520050601296c00_drcx.tif, 1112, mr, No 
1112mr0049520060601297c00_drcx.tif, 1112, mr, No 
1112mr0049520070601298c00_drcx.tif, 1112, mr, No 
1112mr0049520080601299c00_drcx.tif, 1112, mr, No 
1112mr0049520090601300c00_drcx.tif, 1112, mr, No 
1112mr0049520100601301c00_drcx.tif, 1112, mr, No 
1115mr0049690000601324c00_drcx.tif, 1115, mr, No 
1115mr0049690010601325c00_drcx.tif, 1115, mr, No 
1115mr0049710010601341c00_drcx.tif, 1115, mr, No 
1115mr0049710020601342c00_drcx.tif, 1115, mr, No 
1115mr0049710030601343c00_drcx.tif, 1115, mr, No 
1115mr0049710040601344c00_drcx.tif, 1115, mr, No 
1115mr0049710050601345c00_drcx.tif, 1115, mr, No 
1115mr0049710060601346c00_drcx.tif, 1115, mr, No 
1115mr0049710070601347c00_drcx.tif, 1115, mr, No 
1115mr0049710080601348c00_drcx.tif, 1115, mr, No 
1115mr0049710090601349c00_drcx.tif, 1115, mr, No 
1115mr0049710100601350c00_drcx.tif, 1115, mr, No 
1115mr0049710110601351c00_drcx.tif, 1115, mr, No 
1115mr0049710120601352c00_drcx.tif, 1115, mr, No 
1115mr0049710130601353c00_drcx.tif, 1115, mr, No 
1115mr0049710140601354c00_drcx.tif, 1115, mr, No 
1115mr0049710150601355c00_drcx.tif, 1115, mr, No 
1115mr0049710160601356c00_drcx.tif, 1115, mr, No 
1115mr0049710170601357c00_drcx.tif, 1115, mr, No 
1115mr0049710180601358c00_drcx.tif, 1115, mr, No 
1115mr0049710190601359c00_drcx.tif, 1115, mr, No 
1115mr0049710200601360c00_drcx.tif, 1115, mr, No 
1117mr0049760000601366c00_drcx.tif, 1117, mr, No 
1117mr0049770000601367c00_drcx.tif, 1117, mr, No 
1117mr0049790010601372c00_drcx.tif, 1117, mr, No 
1117mr0049790020601373c00_drcx.tif, 1117, mr, No 
1117mr0049800010601375c00_drcx.tif, 1117, mr, No 
1117mr0049800020601376c00_drcx.tif, 1117, mr, No 
1117mr0049800040601378c00_drcx.tif, 1117, mr, No 
1117mr0049800050601379c00_drcx.tif, 1117, mr, No 
1118mr0049810020601380c00_drcx.tif, 1118, mr, No 
1118mr0049820020601381c00_drcx.tif, 1118, mr, No 
1120mr0049890020601410c00_drcx.tif, 1120, mr, No 
1120mr0049940020601438c00_drcx.tif, 1120, mr, No 
1122mr0050040000601444c00_drcx.tif, 1122, mr, No 
1122mr0050040010601445c00_drcx.tif, 1122, mr, No 
1122mr0050040020601446c00_drcx.tif, 1122, mr, No 
1122mr0050040030601447c00_drcx.tif, 1122, mr, No 
1123mr0050070000601450c00_drcx.tif, 1123, mr, No 
1123mr0050080000601451c00_drcx.tif, 1123, mr, No 
1123mr0050090000601452c00_drcx.tif, 1123, mr, No 
1123mr0050100020601453c00_drcx.tif, 1123, mr, No 
1126mr0050180000601460c00_drcx.tif, 1126, mr, No 
1126mr0050180010601461c00_drcx.tif, 1126, mr, No 
1126mr0050180020601462c00_drcx.tif, 1126, mr, No 
1126mr0050180030601463c00_drcx.tif, 1126, mr, No 
1126mr0050180040601464c00_drcx.tif, 1126, mr, No 
1126mr0050180050601465c00_drcx.tif, 1126, mr, No 
1126mr0050180060601466c00_drcx.tif, 1126, mr, No 
1126mr0050180070601467c00_drcx.tif, 1126, mr, No 
1126mr0050180080601468c00_drcx.tif, 1126, mr, No 
1126mr0050180090601469c00_drcx.tif, 1126, mr, No 
1126mr0050180100601470c00_drcx.tif, 1126, mr, No 
1126mr0050180110601471c00_drcx.tif, 1126, mr, No 
1128mr0050280020601484c00_drcx.tif, 1128, mr, No 
1132mr0050500000601513c00_drcx.tif, 1132, mr, No 
1132mr0050560000601519c00_drcx.tif, 1132, mr, No 
1133mr0051250000601587c00_drcx.tif, 1133, mr, No 
1133mr0051310000601593c00_drcx.tif, 1133, mr, No 
1136mr0050820000601609c00_drcx.tif, 1136, mr, No 
1136mr0050830000601610c00_drcx.tif, 1136, mr, No 
1136mr0050840000601611c00_drcx.tif, 1136, mr, No 
1136mr0050840010601612c00_drcx.tif, 1136, mr, No 
1136mr0050840020601613c00_drcx.tif, 1136, mr, No 
1138mr0050940020601617c00_drcx.tif, 1138, mr, No 
1138mr0050980020601618c00_drcx.tif, 1138, mr, No 
1144mr0051800000601676c00_drcx.tif, 1144, mr, No 
1144mr0051810000601677c00_drcx.tif, 1144, mr, No 
1144mr0051820000601678c00_drcx.tif, 1144, mr, No 
1144mr0051820010601679c00_drcx.tif, 1144, mr, No 
1144mr0051820020601680c00_drcx.tif, 1144, mr, No 
1146mr0051870020601683c00_drcx.tif, 1146, mr, No 
1149mr0051990020601780c00_drcx.tif, 1149, mr, No 
1151mr0052030000601816c00_drcx.tif, 1151, mr, No 
1151mr0052030010601817c00_drcx.tif, 1151, mr, No 
1151mr0052030020601818c00_drcx.tif, 1151, mr, No 
1151mr0052030030601819c00_drcx.tif, 1151, mr, No 
1151mr0052030040601820c00_drcx.tif, 1151, mr, No 
1151mr0052030050601821c00_drcx.tif, 1151, mr, No 
1151mr0052030060601822c00_drcx.tif, 1151, mr, No 
1151mr0052030070601823c00_drcx.tif, 1151, mr, No 
1151mr0052030080601824c00_drcx.tif, 1151, mr, No 
1151mr0052030090601825c00_drcx.tif, 1151, mr, No 
1151mr0052030100601826c00_drcx.tif, 1151, mr, No 
1151mr0052030110601827c00_drcx.tif, 1151, mr, No 
1151mr0052030120601828c00_drcx.tif, 1151, mr, No 
1151mr0052030130601829c00_drcx.tif, 1151, mr, No 
1151mr0052030140601830c00_drcx.tif, 1151, mr, No 
1151mr0052030150601831c00_drcx.tif, 1151, mr, No 
1151mr0052030160601832c00_drcx.tif, 1151, mr, No 
1151mr0052030170601833c00_drcx.tif, 1151, mr, No 
1151mr0052030180601834c00_drcx.tif, 1151, mr, No 
1151mr0052030190601835c00_drcx.tif, 1151, mr, No 
1151mr0052030200601836c00_drcx.tif, 1151, mr, No 
1151mr0052030210601837c00_drcx.tif, 1151, mr, No 
1151mr0052030220601838c00_drcx.tif, 1151, mr, No 
1151mr0052030230601839c00_drcx.tif, 1151, mr, No 
1151mr0052030240601840c00_drcx.tif, 1151, mr, No 
1151mr0052030250601841c00_drcx.tif, 1151, mr, No 
1151mr0052030260601842c00_drcx.tif, 1151, mr, No 
1151mr0052030270601843c00_drcx.tif, 1151, mr, No 
1151mr0052030280601844c00_drcx.tif, 1151, mr, No 
1151mr0052030290601845c00_drcx.tif, 1151, mr, No 
1151mr0052030300601846c00_drcx.tif, 1151, mr, No 
1151mr0052030310601847c00_drcx.tif, 1151, mr, No 
1151mr0052030320601848c00_drcx.tif, 1151, mr, No 
1151mr0052030330601849c00_drcx.tif, 1151, mr, No 
1151mr0052030340601850c00_drcx.tif, 1151, mr, No 
1151mr0052030350601851c00_drcx.tif, 1151, mr, No 
1152mr0052080020601855c00_drcx.tif, 1152, mr, No 
1152mr0052090000601856c00_drcx.tif, 1152, mr, No 
1152mr0052100000601857c00_drcx.tif, 1152, mr, No 
1152mr0052110020601858c00_drcx.tif, 1152, mr, No 
1155mr0052200000601945c00_drcx.tif, 1155, mr, No 
1155mr0052200010601946c00_drcx.tif, 1155, mr, No 
1156mr0052240020601948c00_drcx.tif, 1156, mr, No 
1156mr0052250020601949c00_drcx.tif, 1156, mr, No 
1159mr0052430020601987c00_drcx.tif, 1159, mr, No 
1159mr0052440020601988c00_drcx.tif, 1159, mr, No 
1160mr0052490010602084c00_drcx.tif, 1160, mr, No 
1160mr0052490020602085c00_drcx.tif, 1160, mr, No 
1160mr0052490030602086c00_drcx.tif, 1160, mr, No 
1160mr0052490040602087c00_drcx.tif, 1160, mr, No 
1163mr0052620020602151c00_drcx.tif, 1163, mr, No 
1167mr0052870000602210c00_drcx.tif, 1167, mr, No 
1167mr0052870010602211c00_drcx.tif, 1167, mr, No 
1168mr0052910020602213c00_drcx.tif, 1168, mr, No 
1169mr0053010000602219c00_drcx.tif, 1169, mr, No 
1169mr0053010010602220c00_drcx.tif, 1169, mr, No 
1169mr0053010020602221c00_drcx.tif, 1169, mr, No 
1169mr0053010030602222c00_drcx.tif, 1169, mr, No 
1169mr0053010040602223c00_drcx.tif, 1169, mr, No 
1169mr0053010050602224c00_drcx.tif, 1169, mr, No 
1169mr0053010060602225c00_drcx.tif, 1169, mr, No 
1169mr0053010070602226c00_drcx.tif, 1169, mr, No 
1169mr0053010080602227c00_drcx.tif, 1169, mr, No 
1169mr0053010090602228c00_drcx.tif, 1169, mr, No 
1169mr0053010100602229c00_drcx.tif, 1169, mr, No 
1169mr0053010110602230c00_drcx.tif, 1169, mr, No 
1169mr0053010120602231c00_drcx.tif, 1169, mr, No 
1169mr0053010130602232c00_drcx.tif, 1169, mr, No 
1169mr0053010140602233c00_drcx.tif, 1169, mr, No 
1169mr0053010150602234c00_drcx.tif, 1169, mr, No 
1169mr0053010160602235c00_drcx.tif, 1169, mr, No 
1169mr0053020000602236c00_drcx.tif, 1169, mr, No 
1169mr0053020010602237c00_drcx.tif, 1169, mr, No 
1169mr0053020020602238c00_drcx.tif, 1169, mr, No 
1169mr0053020030602239c00_drcx.tif, 1169, mr, No 
1169mr0053020040602240c00_drcx.tif, 1169, mr, No 
1169mr0053020050602241c00_drcx.tif, 1169, mr, No 
1169mr0053020060602242c00_drcx.tif, 1169, mr, No 
1169mr0053020070602243c00_drcx.tif, 1169, mr, No 
1169mr0053020080602244c00_drcx.tif, 1169, mr, No 
1169mr0053020090602245c00_drcx.tif, 1169, mr, No 
1169mr0053020100602246c00_drcx.tif, 1169, mr, No 
1169mr0053020110602247c00_drcx.tif, 1169, mr, No 
1170mr0053030020602248c00_drcx.tif, 1170, mr, No 
1171mr0053050000602250c00_drcx.tif, 1171, mr, No 
1171mr0053050010602251c00_drcx.tif, 1171, mr, No 
1171mr0053050020602252c00_drcx.tif, 1171, mr, No 
1173mr0053160020602292c00_drcx.tif, 1173, mr, No 
1174mr0053250010602301c00_drcx.tif, 1174, mr, No 
1174mr0053250020602302c00_drcx.tif, 1174, mr, No 
1174mr0053250030602303c00_drcx.tif, 1174, mr, No 
1174mr0053250040602304c00_drcx.tif, 1174, mr, No 
1174mr0053250050602305c00_drcx.tif, 1174, mr, No 
1174mr0053250060602306c00_drcx.tif, 1174, mr, No 
1174mr0053250070602307c00_drcx.tif, 1174, mr, No 
1174mr0053250080602308c00_drcx.tif, 1174, mr, No 
1174mr0053250090602309c00_drcx.tif, 1174, mr, No 
1175mr0053260020602310c00_drcx.tif, 1175, mr, No 
1176mr0053270020602311c00_drcx.tif, 1176, mr, No 
1176mr0053280010602313c00_drcx.tif, 1176, mr, No 
1176mr0053280020602314c00_drcx.tif, 1176, mr, No 
1176mr0053280030602315c00_drcx.tif, 1176, mr, No 
1176mr0053280040602316c00_drcx.tif, 1176, mr, No 
1176mr0053280050602317c00_drcx.tif, 1176, mr, No 
1176mr0053280060602318c00_drcx.tif, 1176, mr, No 
1176mr0053280070602319c00_drcx.tif, 1176, mr, No 
1176mr0053280080602320c00_drcx.tif, 1176, mr, No 
1176mr0053280090602321c00_drcx.tif, 1176, mr, No 
1176mr0053290010602323c00_drcx.tif, 1176, mr, No 
1176mr0053290020602324c00_drcx.tif, 1176, mr, No 
1176mr0053290030602325c00_drcx.tif, 1176, mr, No 
1176mr0053290040602326c00_drcx.tif, 1176, mr, No 
1176mr0053290050602327c00_drcx.tif, 1176, mr, No 
1176mr0053290060602328c00_drcx.tif, 1176, mr, No 
1176mr0053290070602329c00_drcx.tif, 1176, mr, No 
1176mr0053290080602330c00_drcx.tif, 1176, mr, No 
1176mr0053290090602331c00_drcx.tif, 1176, mr, No 
1176mr0053290100602332c00_drcx.tif, 1176, mr, No 
1176mr0053290110602333c00_drcx.tif, 1176, mr, No 
1176mr0053290120602334c00_drcx.tif, 1176, mr, No 
1178mr0053360010602349c00_drcx.tif, 1178, mr, No 
1178mr0053360020602350c00_drcx.tif, 1178, mr, No 
1178mr0053360030602351c00_drcx.tif, 1178, mr, No 
1178mr0053360040602352c00_drcx.tif, 1178, mr, No 
1178mr0053360050602353c00_drcx.tif, 1178, mr, No 
1178mr0053360060602354c00_drcx.tif, 1178, mr, No 
1178mr0053360070602355c00_drcx.tif, 1178, mr, No 
1178mr0053360080602356c00_drcx.tif, 1178, mr, No 
1178mr0053360090602357c00_drcx.tif, 1178, mr, No 
1181mr0053520000602360c00_drcx.tif, 1181, mr, No 
1181mr0053520010602361c00_drcx.tif, 1181, mr, No 
1182mr0053540020602362c00_drcx.tif, 1182, mr, No 
1182mr0053550000602363c00_drcx.tif, 1182, mr, No 
1182mr0053550010602364c00_drcx.tif, 1182, mr, No 
1182mr0053550020602365c00_drcx.tif, 1182, mr, No 
1182mr0053550030602366c00_drcx.tif, 1182, mr, No 
1182mr0053580000602384c00_drcx.tif, 1182, mr, No 
1182mr0053590000602385c00_drcx.tif, 1182, mr, No 
1183mr0053640000602423c00_drcx.tif, 1183, mr, No 
1183mr0053640010602424c00_drcx.tif, 1183, mr, No 
1183mr0053640020602425c00_drcx.tif, 1183, mr, No 
1183mr0053640030602426c00_drcx.tif, 1183, mr, No 
1183mr0053690000602429c00_drcx.tif, 1183, mr, No 
1183mr0053690010602430c00_drcx.tif, 1183, mr, No 
1184mr0053720010602433c00_drcx.tif, 1184, mr, No 
1184mr0053720020602434c00_drcx.tif, 1184, mr, No 
1184mr0053720030602435c00_drcx.tif, 1184, mr, No 
1184mr0053720040602436c00_drcx.tif, 1184, mr, No 
1184mr0053720050602437c00_drcx.tif, 1184, mr, No 
1184mr0053720060602438c00_drcx.tif, 1184, mr, No 
1184mr0053720070602439c00_drcx.tif, 1184, mr, No 
1184mr0053720080602440c00_drcx.tif, 1184, mr, No 
1184mr0053720090602441c00_drcx.tif, 1184, mr, No 
